"date","geography","value_type","value"
2020-07-08,"North West","hospital_inc",20
2020-07-08,"South East","hospital_inc",19
2020-07-08,"South West","hospital_inc",1
2020-07-08,"East of England","hospital_prev",198
2020-07-08,"East of England","icu_prev",24
2020-07-08,"England","hospital_prev",1724
2020-07-08,"England","icu_prev",164
2020-07-08,"London","hospital_prev",224
2020-07-08,"London","icu_prev",45
2020-07-08,"Midlands","hospital_prev",410
2020-07-08,"Midlands","icu_prev",30
2020-07-08,"North East and Yorkshire","hospital_prev",287
2020-07-08,"North East and Yorkshire","icu_prev",26
2020-07-08,"North West","hospital_prev",333
2020-07-08,"North West","icu_prev",29
2020-07-08,"South East","hospital_prev",234
2020-07-08,"South East","icu_prev",8
2020-07-08,"South West","hospital_prev",38
2020-07-08,"South West","icu_prev",2
2020-07-09,"East of England","hospital_inc",8
2020-07-09,"England","hospital_inc",136
2020-07-09,"London","hospital_inc",27
2020-07-09,"Midlands","hospital_inc",25
2020-07-09,"North East and Yorkshire","hospital_inc",22
2020-07-09,"North West","hospital_inc",24
2020-07-09,"South East","hospital_inc",25
2020-07-09,"South West","hospital_inc",5
2020-07-09,"East of England","hospital_prev",188
2020-07-09,"East of England","icu_prev",24
2020-07-09,"England","hospital_prev",1634
2020-07-09,"England","icu_prev",167
2020-07-09,"London","hospital_prev",220
2020-07-09,"London","icu_prev",45
2020-07-09,"Midlands","hospital_prev",356
2020-07-09,"Midlands","icu_prev",33
2020-07-09,"North East and Yorkshire","hospital_prev",288
2020-07-09,"North East and Yorkshire","icu_prev",25
2020-07-09,"North West","hospital_prev",306
2020-07-09,"North West","icu_prev",28
2020-07-09,"South East","hospital_prev",234
2020-07-09,"South East","icu_prev",10
2020-07-09,"South West","hospital_prev",42
2020-07-09,"South West","icu_prev",2
2020-07-10,"East of England","hospital_inc",9
2020-07-10,"England","hospital_inc",104
2020-07-10,"London","hospital_inc",26
2020-07-10,"Midlands","hospital_inc",16
2020-07-10,"North East and Yorkshire","hospital_inc",22
2020-07-10,"North West","hospital_inc",9
2020-07-10,"South East","hospital_inc",16
2020-07-10,"South West","hospital_inc",6
2020-07-10,"East of England","hospital_prev",172
2020-07-10,"East of England","icu_prev",27
2020-07-10,"England","hospital_prev",1584
2020-07-10,"England","icu_prev",162
2020-07-10,"London","hospital_prev",216
2020-07-10,"London","icu_prev",39
2020-07-10,"Midlands","hospital_prev",348
2020-07-10,"Midlands","icu_prev",27
2020-07-10,"North East and Yorkshire","hospital_prev",278
2020-07-10,"North East and Yorkshire","icu_prev",27
2020-07-10,"North West","hospital_prev",311
2020-07-10,"North West","icu_prev",30
2020-07-10,"South East","hospital_prev",225
2020-07-10,"South East","icu_prev",10
2020-07-10,"South West","hospital_prev",34
2020-07-10,"South West","icu_prev",2
2020-07-11,"East of England","hospital_inc",12
2020-07-11,"England","hospital_inc",97
2020-07-11,"London","hospital_inc",17
2020-07-11,"Midlands","hospital_inc",15
2020-07-11,"North East and Yorkshire","hospital_inc",21
2020-07-11,"North West","hospital_inc",12
2020-07-11,"South East","hospital_inc",14
2020-07-11,"South West","hospital_inc",6
2020-07-11,"East of England","hospital_prev",147
2020-07-11,"East of England","icu_prev",24
2020-07-11,"England","hospital_prev",1488
2020-07-11,"England","icu_prev",152
2020-07-11,"London","hospital_prev",168
2020-07-11,"London","icu_prev",38
2020-07-11,"Midlands","hospital_prev",360
2020-07-11,"Midlands","icu_prev",26
2020-07-11,"North East and Yorkshire","hospital_prev",278
2020-07-11,"North East and Yorkshire","icu_prev",28
2020-07-11,"North West","hospital_prev",289
2020-07-11,"North West","icu_prev",23
2020-07-11,"South East","hospital_prev",216
2020-07-11,"South East","icu_prev",11
2020-07-11,"South West","hospital_prev",30
2020-07-11,"South West","icu_prev",2
2020-07-12,"East of England","hospital_inc",11
2020-07-12,"England","hospital_inc",72
2020-07-12,"London","hospital_inc",16
2020-07-12,"Midlands","hospital_inc",14
2020-07-12,"North East and Yorkshire","hospital_inc",13
2020-07-12,"North West","hospital_inc",8
2020-07-12,"South East","hospital_inc",8
2020-07-12,"South West","hospital_inc",2
2020-07-12,"East of England","hospital_prev",152
2020-07-12,"East of England","icu_prev",19
2020-07-12,"England","hospital_prev",1472
2020-07-12,"England","icu_prev",139
2020-07-12,"London","hospital_prev",210
2020-07-12,"London","icu_prev",37
2020-07-12,"Midlands","hospital_prev",314
2020-07-12,"Midlands","icu_prev",25
2020-07-12,"North East and Yorkshire","hospital_prev",277
2020-07-12,"North East and Yorkshire","icu_prev",26
2020-07-12,"North West","hospital_prev",277
2020-07-12,"North West","icu_prev",20
2020-07-12,"South East","hospital_prev",212
2020-07-12,"South East","icu_prev",10
2020-07-12,"South West","hospital_prev",30
2020-07-12,"South West","icu_prev",2
2020-07-13,"East of England","hospital_inc",19
2020-07-13,"England","hospital_inc",137
2020-07-13,"London","hospital_inc",18
2020-07-13,"Midlands","hospital_inc",24
2020-07-13,"North East and Yorkshire","hospital_inc",27
2020-07-13,"North West","hospital_inc",18
2020-07-13,"South East","hospital_inc",25
2020-07-13,"South West","hospital_inc",6
2020-07-13,"East of England","hospital_prev",156
2020-07-13,"East of England","icu_prev",20
2020-07-13,"England","hospital_prev",1474
2020-07-13,"England","icu_prev",138
2020-07-13,"London","hospital_prev",213
2020-07-13,"London","icu_prev",34
2020-07-13,"Midlands","hospital_prev",313
2020-07-13,"Midlands","icu_prev",25
2020-07-13,"North East and Yorkshire","hospital_prev",264
2020-07-13,"North East and Yorkshire","icu_prev",25
2020-07-13,"North West","hospital_prev",285
2020-07-13,"North West","icu_prev",22
2020-07-13,"South East","hospital_prev",212
2020-07-13,"South East","icu_prev",10
2020-07-13,"South West","hospital_prev",31
2020-07-13,"South West","icu_prev",2
2020-07-14,"East of England","hospital_inc",17
2020-07-14,"England","hospital_inc",122
2020-07-14,"London","hospital_inc",19
2020-07-14,"Midlands","hospital_inc",21
2020-07-14,"North East and Yorkshire","hospital_inc",25
2020-07-14,"North West","hospital_inc",20
2020-07-14,"South East","hospital_inc",15
2020-07-14,"South West","hospital_inc",5
2020-07-14,"East of England","hospital_prev",146
2020-07-14,"East of England","icu_prev",16
2020-07-14,"England","hospital_prev",1383
2020-07-14,"England","icu_prev",123
2020-07-14,"London","hospital_prev",194
2020-07-14,"London","icu_prev",35
2020-07-14,"Midlands","hospital_prev",293
2020-07-14,"Midlands","icu_prev",20
2020-07-14,"North East and Yorkshire","hospital_prev",250
2020-07-14,"North East and Yorkshire","icu_prev",22
2020-07-14,"North West","hospital_prev",267
2020-07-14,"North West","icu_prev",19
2020-07-14,"South East","hospital_prev",205
2020-07-14,"South East","icu_prev",10
2020-07-14,"South West","hospital_prev",28
2020-07-14,"South West","icu_prev",1
2020-07-15,"East of England","hospital_inc",19
2020-07-15,"England","hospital_inc",116
2020-07-15,"London","hospital_inc",22
2020-07-15,"Midlands","hospital_inc",16
2020-07-15,"North East and Yorkshire","hospital_inc",20
2020-07-15,"North West","hospital_inc",19
2020-07-15,"South East","hospital_inc",15
2020-07-15,"South West","hospital_inc",5
2020-07-15,"East of England","hospital_prev",143
2020-07-15,"East of England","icu_prev",26
2020-07-15,"England","hospital_prev",1353
2020-07-15,"England","icu_prev",136
2020-07-15,"London","hospital_prev",182
2020-07-15,"London","icu_prev",30
2020-07-15,"Midlands","hospital_prev",301
2020-07-15,"Midlands","icu_prev",25
2020-07-15,"North East and Yorkshire","hospital_prev",237
2020-07-15,"North East and Yorkshire","icu_prev",20
2020-07-15,"North West","hospital_prev",260
2020-07-15,"North West","icu_prev",22
2020-07-15,"South East","hospital_prev",203
2020-07-15,"South East","icu_prev",12
2020-07-15,"South West","hospital_prev",27
2020-07-15,"South West","icu_prev",1
2020-07-16,"East of England","hospital_inc",17
2020-07-16,"England","hospital_inc",114
2020-07-16,"London","hospital_inc",24
2020-07-16,"Midlands","hospital_inc",16
2020-07-16,"North East and Yorkshire","hospital_inc",19
2020-07-16,"North West","hospital_inc",20
2020-07-16,"South East","hospital_inc",15
2020-07-16,"South West","hospital_inc",3
2020-07-16,"East of England","hospital_prev",110
2020-07-16,"East of England","icu_prev",16
2020-07-16,"England","hospital_prev",1230
2020-07-16,"England","icu_prev",118
2020-07-16,"London","hospital_prev",163
2020-07-16,"London","icu_prev",28
2020-07-16,"Midlands","hospital_prev",270
2020-07-16,"Midlands","icu_prev",19
2020-07-16,"North East and Yorkshire","hospital_prev",232
2020-07-16,"North East and Yorkshire","icu_prev",23
2020-07-16,"North West","hospital_prev",237
2020-07-16,"North West","icu_prev",22
2020-07-16,"South East","hospital_prev",191
2020-07-16,"South East","icu_prev",10
2020-07-16,"South West","hospital_prev",27
2020-07-16,"South West","icu_prev",0
2020-07-17,"East of England","hospital_inc",10
2020-07-17,"England","hospital_inc",83
2020-07-17,"London","hospital_inc",18
2020-07-17,"Midlands","hospital_inc",11
2020-07-17,"North East and Yorkshire","hospital_inc",15
2020-07-17,"North West","hospital_inc",10
2020-07-17,"South East","hospital_inc",12
2020-07-17,"South West","hospital_inc",7
2020-07-17,"East of England","hospital_prev",126
2020-07-17,"East of England","icu_prev",16
2020-07-17,"England","hospital_prev",1224
2020-07-17,"England","icu_prev",122
2020-07-17,"London","hospital_prev",158
2020-07-17,"London","icu_prev",29
2020-07-17,"Midlands","hospital_prev",266
2020-07-17,"Midlands","icu_prev",22
2020-07-17,"North East and Yorkshire","hospital_prev",212
2020-07-17,"North East and Yorkshire","icu_prev",25
2020-07-17,"North West","hospital_prev",243
2020-07-17,"North West","icu_prev",20
2020-07-17,"South East","hospital_prev",193
2020-07-17,"South East","icu_prev",10
2020-07-17,"South West","hospital_prev",26
2020-07-17,"South West","icu_prev",0
2020-07-18,"East of England","hospital_inc",8
2020-07-18,"England","hospital_inc",48
2020-07-18,"London","hospital_inc",5
2020-07-18,"Midlands","hospital_inc",7
2020-07-18,"North East and Yorkshire","hospital_inc",5
2020-07-18,"North West","hospital_inc",10
2020-07-18,"South East","hospital_inc",11
2020-07-18,"South West","hospital_inc",2
2020-07-18,"East of England","hospital_prev",127
2020-07-18,"East of England","icu_prev",17
2020-07-18,"England","hospital_prev",1203
2020-07-18,"England","icu_prev",118
2020-07-18,"London","hospital_prev",150
2020-07-18,"London","icu_prev",29
2020-07-18,"Midlands","hospital_prev",254
2020-07-18,"Midlands","icu_prev",21
2020-07-18,"North East and Yorkshire","hospital_prev",228
2020-07-18,"North East and Yorkshire","icu_prev",22
2020-07-18,"North West","hospital_prev",227
2020-07-18,"North West","icu_prev",18
2020-07-18,"South East","hospital_prev",183
2020-07-18,"South East","icu_prev",11
2020-07-18,"South West","hospital_prev",34
2020-07-18,"South West","icu_prev",0
2020-07-19,"East of England","hospital_inc",6
2020-07-19,"England","hospital_inc",72
2020-07-19,"London","hospital_inc",7
2020-07-19,"Midlands","hospital_inc",11
2020-07-19,"North East and Yorkshire","hospital_inc",20
2020-07-19,"North West","hospital_inc",13
2020-07-19,"South East","hospital_inc",13
2020-07-19,"South West","hospital_inc",2
2020-07-19,"East of England","hospital_prev",128
2020-07-19,"East of England","icu_prev",15
2020-07-19,"England","hospital_prev",1182
2020-07-19,"England","icu_prev",119
2020-07-19,"London","hospital_prev",147
2020-07-19,"London","icu_prev",32
2020-07-19,"Midlands","hospital_prev",254
2020-07-19,"Midlands","icu_prev",20
2020-07-19,"North East and Yorkshire","hospital_prev",224
2020-07-19,"North East and Yorkshire","icu_prev",21
2020-07-19,"North West","hospital_prev",214
2020-07-19,"North West","icu_prev",19
2020-07-19,"South East","hospital_prev",186
2020-07-19,"South East","icu_prev",12
2020-07-19,"South West","hospital_prev",29
2020-07-19,"South West","icu_prev",0
2020-07-20,"East of England","hospital_inc",8
2020-07-20,"England","hospital_inc",86
2020-07-20,"London","hospital_inc",14
2020-07-20,"Midlands","hospital_inc",22
2020-07-20,"North East and Yorkshire","hospital_inc",6
2020-07-20,"North West","hospital_inc",26
2020-07-20,"South East","hospital_inc",8
2020-07-20,"South West","hospital_inc",2
2020-07-20,"East of England","hospital_prev",129
2020-07-20,"East of England","icu_prev",14
2020-07-20,"England","hospital_prev",1166
2020-07-20,"England","icu_prev",112
2020-07-20,"London","hospital_prev",150
2020-07-20,"London","icu_prev",30
2020-07-20,"Midlands","hospital_prev",254
2020-07-20,"Midlands","icu_prev",20
2020-07-20,"North East and Yorkshire","hospital_prev",189
2020-07-20,"North East and Yorkshire","icu_prev",20
2020-07-20,"North West","hospital_prev",225
2020-07-20,"North West","icu_prev",17
2020-07-20,"South East","hospital_prev",189
2020-07-20,"South East","icu_prev",11
2020-07-20,"South West","hospital_prev",30
2020-07-20,"South West","icu_prev",0
2020-07-21,"East of England","hospital_inc",7
2020-07-21,"England","hospital_inc",79
2020-07-21,"London","hospital_inc",11
2020-07-21,"Midlands","hospital_inc",20
2020-07-21,"North East and Yorkshire","hospital_inc",6
2020-07-21,"North West","hospital_inc",27
2020-07-21,"South East","hospital_inc",7
2020-07-21,"South West","hospital_inc",1
2020-07-21,"East of England","hospital_prev",100
2020-07-21,"East of England","icu_prev",13
2020-07-21,"England","hospital_prev",1082
2020-07-21,"England","icu_prev",106
2020-07-21,"London","hospital_prev",146
2020-07-21,"London","icu_prev",29
2020-07-21,"Midlands","hospital_prev",262
2020-07-21,"Midlands","icu_prev",15
2020-07-21,"North East and Yorkshire","hospital_prev",144
2020-07-21,"North East and Yorkshire","icu_prev",22
2020-07-21,"North West","hospital_prev",221
2020-07-21,"North West","icu_prev",14
2020-07-21,"South East","hospital_prev",181
2020-07-21,"South East","icu_prev",12
2020-07-21,"South West","hospital_prev",28
2020-07-21,"South West","icu_prev",1
2020-07-22,"East of England","hospital_inc",13
2020-07-22,"England","hospital_inc",82
2020-07-22,"London","hospital_inc",11
2020-07-22,"Midlands","hospital_inc",13
2020-07-22,"North East and Yorkshire","hospital_inc",9
2020-07-22,"North West","hospital_inc",22
2020-07-22,"South East","hospital_inc",11
2020-07-22,"South West","hospital_inc",3
2020-07-22,"East of England","hospital_prev",102
2020-07-22,"East of England","icu_prev",14
2020-07-22,"England","hospital_prev",1208
2020-07-22,"England","icu_prev",97
2020-07-22,"London","hospital_prev",148
2020-07-22,"London","icu_prev",25
2020-07-22,"Midlands","hospital_prev",256
2020-07-22,"Midlands","icu_prev",15
2020-07-22,"North East and Yorkshire","hospital_prev",150
2020-07-22,"North East and Yorkshire","icu_prev",17
2020-07-22,"North West","hospital_prev",359
2020-07-22,"North West","icu_prev",16
2020-07-22,"South East","hospital_prev",169
2020-07-22,"South East","icu_prev",10
2020-07-22,"South West","hospital_prev",24
2020-07-22,"South West","icu_prev",0
2020-07-23,"East of England","hospital_inc",24
2020-07-23,"England","hospital_inc",109
2020-07-23,"London","hospital_inc",14
2020-07-23,"Midlands","hospital_inc",22
2020-07-23,"North East and Yorkshire","hospital_inc",8
2020-07-23,"North West","hospital_inc",27
2020-07-23,"South East","hospital_inc",12
2020-07-23,"South West","hospital_inc",2
2020-07-23,"East of England","hospital_prev",88
2020-07-23,"East of England","icu_prev",12
2020-07-23,"England","hospital_prev",994
2020-07-23,"England","icu_prev",101
2020-07-23,"London","hospital_prev",140
2020-07-23,"London","icu_prev",25
2020-07-23,"Midlands","hospital_prev",222
2020-07-23,"Midlands","icu_prev",16
2020-07-23,"North East and Yorkshire","hospital_prev",153
2020-07-23,"North East and Yorkshire","icu_prev",18
2020-07-23,"North West","hospital_prev",213
2020-07-23,"North West","icu_prev",18
2020-07-23,"South East","hospital_prev",155
2020-07-23,"South East","icu_prev",12
2020-07-23,"South West","hospital_prev",23
2020-07-23,"South West","icu_prev",0
2020-07-24,"East of England","hospital_inc",12
2020-07-24,"England","hospital_inc",93
2020-07-24,"London","hospital_inc",15
2020-07-24,"Midlands","hospital_inc",15
2020-07-24,"North East and Yorkshire","hospital_inc",15
2020-07-24,"North West","hospital_inc",22
2020-07-24,"South East","hospital_inc",14
2020-07-24,"South West","hospital_inc",0
2020-07-24,"East of England","hospital_prev",93
2020-07-24,"East of England","icu_prev",12
2020-07-24,"England","hospital_prev",926
2020-07-24,"England","icu_prev",92
2020-07-24,"London","hospital_prev",126
2020-07-24,"London","icu_prev",21
2020-07-24,"Midlands","hospital_prev",213
2020-07-24,"Midlands","icu_prev",15
2020-07-24,"North East and Yorkshire","hospital_prev",121
2020-07-24,"North East and Yorkshire","icu_prev",15
2020-07-24,"North West","hospital_prev",208
2020-07-24,"North West","icu_prev",16
2020-07-24,"South East","hospital_prev",145
2020-07-24,"South East","icu_prev",12
2020-07-24,"South West","hospital_prev",20
2020-07-24,"South West","icu_prev",1
2020-07-25,"East of England","hospital_inc",16
2020-07-25,"England","hospital_inc",65
2020-07-25,"London","hospital_inc",5
2020-07-25,"Midlands","hospital_inc",12
2020-07-25,"North East and Yorkshire","hospital_inc",9
2020-07-25,"North West","hospital_inc",11
2020-07-25,"South East","hospital_inc",7
2020-07-25,"South West","hospital_inc",5
2020-07-25,"East of England","hospital_prev",80
2020-07-25,"East of England","icu_prev",11
2020-07-25,"England","hospital_prev",895
2020-07-25,"England","icu_prev",82
2020-07-25,"London","hospital_prev",91
2020-07-25,"London","icu_prev",17
2020-07-25,"Midlands","hospital_prev",202
2020-07-25,"Midlands","icu_prev",12
2020-07-25,"North East and Yorkshire","hospital_prev",157
2020-07-25,"North East and Yorkshire","icu_prev",15
2020-07-25,"North West","hospital_prev",212
2020-07-25,"North West","icu_prev",17
2020-07-25,"South East","hospital_prev",134
2020-07-25,"South East","icu_prev",9
2020-07-25,"South West","hospital_prev",19
2020-07-25,"South West","icu_prev",1
2020-07-26,"East of England","hospital_inc",7
2020-07-26,"England","hospital_inc",64
2020-07-26,"London","hospital_inc",9
2020-07-26,"Midlands","hospital_inc",12
2020-07-26,"North East and Yorkshire","hospital_inc",11
2020-07-26,"North West","hospital_inc",13
2020-07-26,"South East","hospital_inc",9
2020-07-26,"South West","hospital_inc",3
2020-07-26,"East of England","hospital_prev",95
2020-07-26,"East of England","icu_prev",10
2020-07-26,"England","hospital_prev",884
2020-07-26,"England","icu_prev",81
2020-07-26,"London","hospital_prev",121
2020-07-26,"London","icu_prev",18
2020-07-26,"Midlands","hospital_prev",201
2020-07-26,"Midlands","icu_prev",9
2020-07-26,"North East and Yorkshire","hospital_prev",112
2020-07-26,"North East and Yorkshire","icu_prev",14
2020-07-26,"North West","hospital_prev",204
2020-07-26,"North West","icu_prev",18
2020-07-26,"South East","hospital_prev",130
2020-07-26,"South East","icu_prev",11
2020-07-26,"South West","hospital_prev",21
2020-07-26,"South West","icu_prev",1
2020-07-27,"East of England","hospital_inc",18
2020-07-27,"England","hospital_inc",82
2020-07-27,"London","hospital_inc",10
2020-07-27,"Midlands","hospital_inc",8
2020-07-27,"North East and Yorkshire","hospital_inc",15
2020-07-27,"North West","hospital_inc",12
2020-07-27,"South East","hospital_inc",13
2020-07-27,"South West","hospital_inc",6
2020-07-27,"East of England","hospital_prev",91
2020-07-27,"East of England","icu_prev",9
2020-07-27,"England","hospital_prev",862
2020-07-27,"England","icu_prev",83
2020-07-27,"London","hospital_prev",114
2020-07-27,"London","icu_prev",19
2020-07-27,"Midlands","hospital_prev",209
2020-07-27,"Midlands","icu_prev",11
2020-07-27,"North East and Yorkshire","hospital_prev",114
2020-07-27,"North East and Yorkshire","icu_prev",14
2020-07-27,"North West","hospital_prev",203
2020-07-27,"North West","icu_prev",17
2020-07-27,"South East","hospital_prev",106
2020-07-27,"South East","icu_prev",12
2020-07-27,"South West","hospital_prev",25
2020-07-27,"South West","icu_prev",1
2020-07-28,"East of England","hospital_inc",9
2020-07-28,"England","hospital_inc",69
2020-07-28,"London","hospital_inc",7
2020-07-28,"Midlands","hospital_inc",15
2020-07-28,"North East and Yorkshire","hospital_inc",8
2020-07-28,"North West","hospital_inc",16
2020-07-28,"South East","hospital_inc",12
2020-07-28,"South West","hospital_inc",2
2020-07-28,"East of England","hospital_prev",84
2020-07-28,"East of England","icu_prev",10
2020-07-28,"England","hospital_prev",866
2020-07-28,"England","icu_prev",78
2020-07-28,"London","hospital_prev",110
2020-07-28,"London","icu_prev",17
2020-07-28,"Midlands","hospital_prev",210
2020-07-28,"Midlands","icu_prev",10
2020-07-28,"North East and Yorkshire","hospital_prev",116
2020-07-28,"North East and Yorkshire","icu_prev",11
2020-07-28,"North West","hospital_prev",201
2020-07-28,"North West","icu_prev",16
2020-07-28,"South East","hospital_prev",123
2020-07-28,"South East","icu_prev",12
2020-07-28,"South West","hospital_prev",22
2020-07-28,"South West","icu_prev",2
2020-07-29,"East of England","hospital_inc",8
2020-07-29,"England","hospital_inc",63
2020-07-29,"London","hospital_inc",11
2020-07-29,"Midlands","hospital_inc",14
2020-07-29,"North East and Yorkshire","hospital_inc",6
2020-07-29,"North West","hospital_inc",12
2020-07-29,"South East","hospital_inc",9
2020-07-29,"South West","hospital_inc",3
2020-07-29,"East of England","hospital_prev",83
2020-07-29,"East of England","icu_prev",9
2020-07-29,"England","hospital_prev",855
2020-07-29,"England","icu_prev",72
2020-07-29,"London","hospital_prev",114
2020-07-29,"London","icu_prev",17
2020-07-29,"Midlands","hospital_prev",198
2020-07-29,"Midlands","icu_prev",9
2020-07-29,"North East and Yorkshire","hospital_prev",117
2020-07-29,"North East and Yorkshire","icu_prev",10
2020-07-29,"North West","hospital_prev",190
2020-07-29,"North West","icu_prev",15
2020-07-29,"South East","hospital_prev",129
2020-07-29,"South East","icu_prev",12
2020-07-29,"South West","hospital_prev",24
2020-07-29,"South West","icu_prev",0
2020-07-30,"East of England","hospital_inc",8
2020-07-30,"England","hospital_inc",75
2020-07-30,"London","hospital_inc",5
2020-07-30,"Midlands","hospital_inc",15
2020-07-30,"North East and Yorkshire","hospital_inc",16
2020-07-30,"North West","hospital_inc",21
2020-07-30,"South East","hospital_inc",8
2020-07-30,"South West","hospital_inc",2
2020-07-30,"East of England","hospital_prev",74
2020-07-30,"East of England","icu_prev",8
2020-07-30,"England","hospital_prev",828
2020-07-30,"England","icu_prev",70
2020-07-30,"London","hospital_prev",115
2020-07-30,"London","icu_prev",19
2020-07-30,"Midlands","hospital_prev",188
2020-07-30,"Midlands","icu_prev",8
2020-07-30,"North East and Yorkshire","hospital_prev",112
2020-07-30,"North East and Yorkshire","icu_prev",10
2020-07-30,"North West","hospital_prev",192
2020-07-30,"North West","icu_prev",14
2020-07-30,"South East","hospital_prev",125
2020-07-30,"South East","icu_prev",11
2020-07-30,"South West","hospital_prev",22
2020-07-30,"South West","icu_prev",0
2020-07-31,"East of England","hospital_inc",5
2020-07-31,"England","hospital_inc",55
2020-07-31,"London","hospital_inc",2
2020-07-31,"Midlands","hospital_inc",11
2020-07-31,"North East and Yorkshire","hospital_inc",11
2020-07-31,"North West","hospital_inc",12
2020-07-31,"South East","hospital_inc",10
2020-07-31,"South West","hospital_inc",4
2020-07-31,"East of England","hospital_prev",69
2020-07-31,"East of England","icu_prev",8
2020-07-31,"England","hospital_prev",799
2020-07-31,"England","icu_prev",71
2020-07-31,"London","hospital_prev",110
2020-07-31,"London","icu_prev",18
2020-07-31,"Midlands","hospital_prev",188
2020-07-31,"Midlands","icu_prev",11
2020-07-31,"North East and Yorkshire","hospital_prev",108
2020-07-31,"North East and Yorkshire","icu_prev",9
2020-07-31,"North West","hospital_prev",182
2020-07-31,"North West","icu_prev",13
2020-07-31,"South East","hospital_prev",120
2020-07-31,"South East","icu_prev",12
2020-07-31,"South West","hospital_prev",22
2020-07-31,"South West","icu_prev",0
2020-08-01,"East of England","hospital_inc",2
2020-08-01,"England","hospital_inc",50
2020-08-01,"London","hospital_inc",5
2020-08-01,"Midlands","hospital_inc",8
2020-08-01,"North East and Yorkshire","hospital_inc",9
2020-08-01,"North West","hospital_inc",11
2020-08-01,"South East","hospital_inc",14
2020-08-01,"South West","hospital_inc",1
2020-08-01,"East of England","hospital_prev",76
2020-08-01,"East of England","icu_prev",9
2020-08-01,"England","hospital_prev",805
2020-08-01,"England","icu_prev",74
2020-08-01,"London","hospital_prev",110
2020-08-01,"London","icu_prev",16
2020-08-01,"Midlands","hospital_prev",203
2020-08-01,"Midlands","icu_prev",13
2020-08-01,"North East and Yorkshire","hospital_prev",108
2020-08-01,"North East and Yorkshire","icu_prev",9
2020-08-01,"North West","hospital_prev",176
2020-08-01,"North West","icu_prev",15
2020-08-01,"South East","hospital_prev",111
2020-08-01,"South East","icu_prev",12
2020-08-01,"South West","hospital_prev",21
2020-08-01,"South West","icu_prev",0
2020-08-02,"East of England","hospital_inc",7
2020-08-02,"England","hospital_inc",57
2020-08-02,"London","hospital_inc",10
2020-08-02,"Midlands","hospital_inc",5
2020-08-02,"North East and Yorkshire","hospital_inc",14
2020-08-02,"North West","hospital_inc",12
2020-08-02,"South East","hospital_inc",5
2020-08-02,"South West","hospital_inc",4
2020-08-02,"East of England","hospital_prev",71
2020-08-02,"East of England","icu_prev",9
2020-08-02,"England","hospital_prev",775
2020-08-02,"England","icu_prev",72
2020-08-02,"London","hospital_prev",105
2020-08-02,"London","icu_prev",15
2020-08-02,"Midlands","hospital_prev",184
2020-08-02,"Midlands","icu_prev",10
2020-08-02,"North East and Yorkshire","hospital_prev",112
2020-08-02,"North East and Yorkshire","icu_prev",8
2020-08-02,"North West","hospital_prev",173
2020-08-02,"North West","icu_prev",15
2020-08-02,"South East","hospital_prev",107
2020-08-02,"South East","icu_prev",15
2020-08-02,"South West","hospital_prev",23
2020-08-02,"South West","icu_prev",0
2020-08-03,"East of England","hospital_inc",7
2020-08-03,"England","hospital_inc",74
2020-08-03,"London","hospital_inc",2
2020-08-03,"Midlands","hospital_inc",13
2020-08-03,"North East and Yorkshire","hospital_inc",25
2020-08-03,"North West","hospital_inc",19
2020-08-03,"South East","hospital_inc",4
2020-08-03,"South West","hospital_inc",4
2020-08-03,"East of England","hospital_prev",65
2020-08-03,"East of England","icu_prev",8
2020-08-03,"England","hospital_prev",775
2020-08-03,"England","icu_prev",67
2020-08-03,"London","hospital_prev",105
2020-08-03,"London","icu_prev",17
2020-08-03,"Midlands","hospital_prev",196
2020-08-03,"Midlands","icu_prev",10
2020-08-03,"North East and Yorkshire","hospital_prev",108
2020-08-03,"North East and Yorkshire","icu_prev",7
2020-08-03,"North West","hospital_prev",168
2020-08-03,"North West","icu_prev",13
2020-08-03,"South East","hospital_prev",110
2020-08-03,"South East","icu_prev",12
2020-08-03,"South West","hospital_prev",23
2020-08-03,"South West","icu_prev",0
2020-08-04,"East of England","hospital_inc",5
2020-08-04,"England","hospital_inc",58
2020-08-04,"London","hospital_inc",5
2020-08-04,"Midlands","hospital_inc",8
2020-08-04,"North East and Yorkshire","hospital_inc",16
2020-08-04,"North West","hospital_inc",11
2020-08-04,"South East","hospital_inc",9
2020-08-04,"South West","hospital_inc",4
2020-08-04,"East of England","hospital_prev",61
2020-08-04,"East of England","icu_prev",8
2020-08-04,"England","hospital_prev",742
2020-08-04,"England","icu_prev",65
2020-08-04,"London","hospital_prev",103
2020-08-04,"London","icu_prev",15
2020-08-04,"Midlands","hospital_prev",169
2020-08-04,"Midlands","icu_prev",13
2020-08-04,"North East and Yorkshire","hospital_prev",116
2020-08-04,"North East and Yorkshire","icu_prev",7
2020-08-04,"North West","hospital_prev",168
2020-08-04,"North West","icu_prev",13
2020-08-04,"South East","hospital_prev",102
2020-08-04,"South East","icu_prev",9
2020-08-04,"South West","hospital_prev",23
2020-08-04,"South West","icu_prev",0
2020-08-05,"East of England","hospital_inc",5
2020-08-05,"England","hospital_inc",60
2020-08-05,"London","hospital_inc",12
2020-08-05,"Midlands","hospital_inc",12
2020-08-05,"North East and Yorkshire","hospital_inc",6
2020-08-05,"North West","hospital_inc",12
2020-08-05,"South East","hospital_inc",12
2020-08-05,"South West","hospital_inc",1
2020-08-05,"East of England","hospital_prev",62
